ID;﻿BridgeID;PartyID;VoteType;Votes;Percent;PrevVotes;PrevPercent;DiffPercentPts
5194;155;245;1;7590.0;5.147962;5051.0;3.34654;1.801421
5195;155;245;2;8872.0;6.011084;5531.0;3.665026;2.346059
5196;155;281;2;2634.0;1.784625;2119.0;1.40412;0.380505
5197;155;30;1;3149.0;2.135828;0.0;0.0;0.0
5198;155;30;2;1754.0;1.188395;1398.0;0.926362;0.262034
5199;155;262;2;566.0;0.383484;2279.0;1.510142;-1.126657
5200;155;236;1;7271.0;4.931598;0.0;0.0;0.0
5201;155;236;2;4312.0;2.921528;1585.0;1.050274;1.871254
5202;155;268;2;581.0;0.393647;579.0;0.383665;0.009983
5203;155;300;1;943.0;0.639595;0.0;0.0;0.0
5204;155;300;2;405.0;0.274401;389.0;0.257764;0.016637
5205;155;287;2;108.0;0.073174;235.0;0.155719;-0.082545
5206;155;261;2;77.0;0.05217;119.0;0.078853;-0.026683
5207;155;31;1;2769.0;1.87809;0.0;0.0;0.0
5208;155;31;2;2341.0;1.586108;0.0;0.0;0.0
5209;155;15;2;188.0;0.127376;0.0;0.0;0.0
5210;155;247;2;296.0;0.20055;0.0;0.0;0.0
5211;155;33;2;65.0;0.04404;0.0;0.0;0.0
5212;155;267;2;187.0;0.126699;0.0;0.0;0.0
5213;155;290;2;713.0;0.483082;0.0;0.0;0.0
5214;155;27;2;321.0;0.217489;0.0;0.0;0.0
5215;155;295;2;340.0;0.230362;0.0;0.0;0.0
5216;155;257;1;244.0;0.165494;0.0;0.0;0.0
5217;156;4;1;52492.0;33.40567;52770.0;33.214582;0.191088
5218;156;4;2;50050.0;31.861122;52041.0;32.762745;-0.901623
5219;156;21;1;40929.0;26.04703;48579.0;30.576676;-4.529647
5220;156;21;2;29213.0;18.596583;42995.0;27.067778;-8.471195
5221;156;29;1;14134.0;8.994813;24221.0;15.245223;-6.250409
5222;156;29;2;12272.0;7.812182;22597.0;14.226086;-6.413905
5223;156;273;1;21006.0;13.368123;15836.0;9.967522;3.400601
5224;156;273;2;26674.0;16.980291;14378.0;9.051762;7.928529
5225;156;235;1;12634.0;8.04022;9247.0;5.820262;2.219958
5226;156;235;2;17187.0;10.941001;12122.0;7.631483;3.309518
5227;156;245;1;4090.0;2.602857;3247.0;2.043732;0.559125
5228;156;245;2;6247.0;3.976752;3768.0;2.372169;1.604583
5229;156;281;2;2951.0;1.878565;2171.0;1.366767;0.511798
5230;156;30;1;3398.0;2.162472;0.0;0.0;0.0
5231;156;30;2;2104.0;1.339377;1356.0;0.853678;0.485698
5232;156;262;2;601.0;0.382588;2371.0;1.492678;-1.11009
5233;156;236;1;5341.0;3.398988;3562.0;2.242;1.156988
5234;156;236;2;4157.0;2.646287;2569.0;1.61733;1.028957
5235;156;268;2;542.0;0.34503;602.0;0.378993;-0.033963
5236;156;300;2;251.0;0.159783;435.0;0.273857;-0.114074
5237;156;287;2;71.0;0.045198;195.0;0.122764;-0.077566
